epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2104.66,0.96717,0.55014,0.84855,0.96231,0.92363,0.95748,0.75616,0.89196,0.53219,0.82742,0.005743,0.005743,0.005743
45,2152.8,0.97036,0.55484,0.85144,0.98418,0.94304,0.96928,0.76396,0.88309,0.47916,0.82314,0.005644,0.005644,0.005644
46,2201.09,0.9847,0.55347,0.85412,0.93593,0.83187,0.90433,0.6974,1.03101,0.99029,0.8435,0.005545,0.005545,0.005545
47,2249.32,1.01213,0.55538,0.86307,0.981,0.93949,0.96568,0.73897,0.93142,0.50553,0.82891,0.005446,0.005446,0.005446
48,2297.43,0.99813,0.55321,0.86163,0.96737,0.94501,0.96811,0.76851,0.91509,0.5029,0.82908,0.005347,0.005347,0.005347
49,2345.64,0.96897,0.53814,0.84642,0.98298,0.95287,0.97131,0.76009,0.96029,0.48288,0.82824,0.005248,0.005248,0.005248
50,2393.85,0.96004,0.53896,0.85036,0.9768,0.92483,0.96302,0.76987,0.89318,0.51435,0.82817,0.005149,0.005149,0.005149
51,2442.05,0.94307,0.53802,0.84739,0.9701,0.93691,0.95951,0.77011,0.83999,0.51214,0.82284,0.00505,0.00505,0.00505
52,2490.29,0.95199,0.53661,0.84844,0.98537,0.94836,0.97001,0.77214,0.91579,0.49042,0.82666,0.004951,0.004951,0.004951
53,2538.64,0.96645,0.53132,0.8518,0.97319,0.9448,0.97022,0.75174,0.96991,0.49831,0.83204,0.004852,0.004852,0.004852
54,2586.81,0.96553,0.5364,0.85127,0.97925,0.94054,0.97098,0.74095,1.05811,0.52149,0.83702,0.004753,0.004753,0.004753
55,2634.85,0.96761,0.51577,0.85824,0.98473,0.94459,0.96995,0.71911,1.08013,0.52184,0.84192,0.004654,0.004654,0.004654
56,2682.92,0.94665,0.51732,0.84388,0.9634,0.9426,0.96775,0.70454,1.11513,0.53502,0.84526,0.004555,0.004555,0.004555
57,2730.98,0.93133,0.52355,0.84755,0.99129,0.94342,0.97308,0.77999,0.87808,0.46815,0.82612,0.004456,0.004456,0.004456
58,2779.36,0.94041,0.52205,0.84831,0.98389,0.95262,0.96961,0.75298,0.93032,0.50793,0.83006,0.004357,0.004357,0.004357
59,2827.53,0.95202,0.52129,0.85187,0.98662,0.96029,0.97509,0.78297,0.84834,0.4628,0.81861,0.004258,0.004258,0.004258
60,2875.8,0.93343,0.50866,0.84553,0.98158,0.95629,0.97234,0.76063,0.90533,0.48131,0.82633,0.004159,0.004159,0.004159
61,2923.91,0.94541,0.51516,0.84812,0.97462,0.94865,0.96714,0.73838,1.02119,0.53776,0.83851,0.00406,0.00406,0.00406
62,2972.02,0.92477,0.50853,0.84378,0.99012,0.9593,0.97519,0.75017,0.97254,0.47422,0.83163,0.003961,0.003961,0.003961
63,3020.21,0.91088,0.49748,0.83717,0.98589,0.96096,0.97733,0.78735,0.84344,0.44708,0.81925,0.003862,0.003862,0.003862
64,3068.61,0.96268,0.51448,0.84829,0.96332,0.95868,0.97488,0.70688,1.13201,0.5075,0.84319,0.003763,0.003763,0.003763
