epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2214.89,1.02287,0.59404,0.86061,0.97936,0.93481,0.95931,0.75244,0.95183,0.53214,0.82839,0.005743,0.005743,0.005743
45,2265.54,0.99927,0.57387,0.86167,0.95598,0.93736,0.95829,0.70793,1.17558,0.62911,0.86337,0.005644,0.005644,0.005644
46,2316.15,1.0031,0.57756,0.8587,0.958,0.93372,0.95578,0.75329,0.93514,0.55642,0.82917,0.005545,0.005545,0.005545
47,2366.88,1.00618,0.57703,0.8564,0.96409,0.93485,0.95444,0.73632,1.01359,0.5598,0.83361,0.005446,0.005446,0.005446
48,2417.43,0.99294,0.5655,0.85752,0.9754,0.9355,0.9596,0.73982,1.04809,0.5711,0.84509,0.005347,0.005347,0.005347
49,2467.85,0.97086,0.56457,0.85392,0.96638,0.94157,0.96562,0.66934,1.31106,0.62268,0.87621,0.005248,0.005248,0.005248
50,2518.32,0.97909,0.54926,0.85863,0.97858,0.92436,0.95651,0.74778,0.93341,0.56091,0.82734,0.005149,0.005149,0.005149
51,2568.74,0.96588,0.55154,0.85124,0.97388,0.93974,0.96541,0.76077,0.96916,0.56089,0.83338,0.00505,0.00505,0.00505
52,2619.42,0.97815,0.55133,0.8547,0.95272,0.93411,0.9591,0.72762,1.02067,0.56677,0.83535,0.004951,0.004951,0.004951
53,2670.06,0.98593,0.54072,0.85446,0.96931,0.95247,0.96953,0.6773,1.21174,0.55242,0.85057,0.004852,0.004852,0.004852
54,2720.46,0.99239,0.55368,0.85334,0.96636,0.95865,0.97326,0.77254,0.89729,0.51719,0.82454,0.004753,0.004753,0.004753
55,2771.15,0.98464,0.56319,0.85761,0.95698,0.94569,0.96417,0.73622,0.99389,0.55132,0.83677,0.004654,0.004654,0.004654
56,2821.79,0.99475,0.54763,0.85378,0.97197,0.94534,0.9667,0.75516,0.90037,0.52701,0.82216,0.004555,0.004555,0.004555
57,2872.47,0.98339,0.54978,0.85173,0.97398,0.95306,0.96836,0.74896,0.97393,0.50571,0.83243,0.004456,0.004456,0.004456
58,2923.05,0.98362,0.54711,0.84741,0.97322,0.94242,0.96422,0.75429,0.976,0.53956,0.83335,0.004357,0.004357,0.004357
59,2973.66,0.98148,0.53269,0.85194,0.97606,0.95279,0.96936,0.75104,0.95743,0.51303,0.82919,0.004258,0.004258,0.004258
60,3024.17,0.97393,0.52974,0.85465,0.96305,0.95652,0.96929,0.75777,0.94339,0.52467,0.82659,0.004159,0.004159,0.004159
61,3074.68,0.95064,0.52289,0.85255,0.98294,0.94622,0.96984,0.77035,0.88897,0.49997,0.82314,0.00406,0.00406,0.00406
62,3125.3,0.95247,0.53078,0.85038,0.97261,0.9485,0.9717,0.76537,0.93271,0.50932,0.82971,0.003961,0.003961,0.003961
63,3175.8,0.93913,0.52126,0.84168,0.97082,0.96163,0.97331,0.75872,0.94303,0.49078,0.8284,0.003862,0.003862,0.003862
64,3226.32,0.92154,0.51446,0.8475,0.98163,0.94589,0.97008,0.7515,0.99665,0.49986,0.83388,0.003763,0.003763,0.003763
65,3276.95,0.92299,0.52392,0.84713,0.97032,0.95377,0.96948,0.74946,0.94994,0.49931,0.82854,0.003664,0.003664,0.003664
66,3327.59,0.93571,0.50703,0.85037,0.96941,0.95164,0.96504,0.75823,0.95197,0.51861,0.83263,0.003565,0.003565,0.003565
67,3378.04,0.92347,0.51146,0.84527,0.96851,0.95306,0.96563,0.71938,1.0466,0.53004,0.84563,0.003466,0.003466,0.003466
68,3428.67,0.91482,0.49735,0.84571,0.97309,0.95213,0.97161,0.61773,1.5658,0.60031,0.89339,0.003367,0.003367,0.003367
69,3479.22,0.92296,0.50677,0.84312,0.9786,0.94751,0.97061,0.76557,0.92113,0.49468,0.82916,0.003268,0.003268,0.003268
70,3529.69,0.91624,0.49451,0.84546,0.98193,0.96157,0.97549,0.77011,0.92561,0.48595,0.82693,0.003169,0.003169,0.003169
71,3580.11,0.89592,0.48113,0.83952,0.98166,0.95492,0.97551,0.77392,0.92046,0.4896,0.82432,0.00307,0.00307,0.00307
72,3630.93,0.89735,0.48022,0.8442,0.98244,0.9522,0.97235,0.68706,1.23889,0.52231,0.85318,0.002971,0.002971,0.002971
73,3681.29,0.90805,0.49022,0.84812,0.97687,0.95998,0.97527,0.7623,0.96432,0.49137,0.82474,0.002872,0.002872,0.002872
74,3731.83,0.90964,0.48297,0.84466,0.98411,0.95624,0.97594,0.72722,1.18707,0.50996,0.84598,0.002773,0.002773,0.002773
75,3782.43,0.88722,0.47542,0.83854,0.98252,0.95864,0.97593,0.75332,1.01486,0.48687,0.8328,0.002674,0.002674,0.002674
76,3832.8,0.8791,0.47055,0.84028,0.98414,0.9486,0.97331,0.78301,0.90249,0.4715,0.82364,0.002575,0.002575,0.002575
77,3883.49,0.88348,0.46811,0.84567,0.97822,0.95168,0.9739,0.77101,0.91539,0.46679,0.82064,0.002476,0.002476,0.002476
78,3934.05,0.88064,0.47083,0.84182,0.9701,0.96199,0.97361,0.76191,0.96106,0.49107,0.82266,0.002377,0.002377,0.002377
79,3984.47,0.88265,0.46485,0.83877,0.97445,0.94991,0.97265,0.77128,0.91296,0.48156,0.82066,0.002278,0.002278,0.002278
80,4034.98,0.87297,0.45865,0.83848,0.98277,0.96146,0.97723,0.76931,0.93499,0.48792,0.8274,0.002179,0.002179,0.002179
81,4085.62,0.86646,0.46169,0.83553,0.98402,0.95561,0.97351,0.7777,0.92492,0.48454,0.82783,0.00208,0.00208,0.00208
82,4136.22,0.85767,0.4606,0.83321,0.98086,0.96004,0.97503,0.77798,0.92975,0.48598,0.82823,0.001981,0.001981,0.001981
83,4186.69,0.85911,0.46401,0.83378,0.9823,0.95675,0.97673,0.79207,0.86343,0.45079,0.81656,0.001882,0.001882,0.001882
84,4237.4,0.85725,0.46889,0.83448,0.97988,0.96275,0.97366,0.78175,0.88297,0.45696,0.81887,0.001783,0.001783,0.001783
85,4287.89,0.85588,0.45208,0.83495,0.97048,0.96145,0.97371,0.73231,1.09,0.4772,0.83725,0.001684,0.001684,0.001684
86,4338.41,0.84273,0.4394,0.83351,0.97982,0.96208,0.97596,0.77159,0.93783,0.46255,0.82721,0.001585,0.001585,0.001585
87,4388.93,0.83986,0.43871,0.83775,0.97659,0.96372,0.97438,0.7745,0.94429,0.47634,0.82545,0.001486,0.001486,0.001486
88,4439.54,0.83789,0.43403,0.83333,0.98162,0.95896,0.97596,0.78557,0.89671,0.45749,0.82168,0.001387,0.001387,0.001387
89,4490.08,0.83249,0.43961,0.83332,0.97602,0.95936,0.97421,0.76682,0.95861,0.47427,0.82314,0.001288,0.001288,0.001288
90,4540.62,0.83147,0.43647,0.83065,0.9803,0.96137,0.9759,0.76499,0.97848,0.45732,0.8256,0.001189,0.001189,0.001189
91,4591.02,0.81354,0.42727,0.82977,0.97746,0.96074,0.97338,0.78103,0.90897,0.47075,0.8216,0.00109,0.00109,0.00109
92,4641.57,0.81376,0.42434,0.83154,0.98225,0.9634,0.97682,0.77897,0.8964,0.45685,0.82051,0.000991,0.000991,0.000991
93,4692.02,0.80445,0.41702,0.82856,0.98774,0.95444,0.973,0.78679,0.88046,0.45663,0.81945,0.000892,0.000892,0.000892
94,4742.52,0.82618,0.42135,0.83054,0.98579,0.96466,0.9763,0.74578,1.06064,0.46544,0.83292,0.000793,0.000793,0.000793
95,4793.04,0.79302,0.41184,0.82422,0.9851,0.95795,0.97558,0.77036,0.94717,0.45048,0.82499,0.000694,0.000694,0.000694
96,4843.54,0.78985,0.40096,0.83145,0.97873,0.96474,0.97694,0.7634,1.00387,0.46243,0.82705,0.000595,0.000595,0.000595
97,4894.07,0.7763,0.39629,0.82724,0.97794,0.96672,0.97679,0.76464,0.98824,0.46051,0.82628,0.000496,0.000496,0.000496
98,4944.54,0.77615,0.40131,0.82474,0.97637,0.96687,0.97769,0.77104,0.95733,0.45564,0.82299,0.000397,0.000397,0.000397
99,4995.03,0.76957,0.39631,0.82496,0.98292,0.96363,0.97829,0.77161,0.95094,0.45155,0.82248,0.000298,0.000298,0.000298
100,5045.5,0.7748,0.39794,0.82775,0.98625,0.96075,0.97871,0.77519,0.93264,0.44918,0.82019,0.000199,0.000199,0.000199
