epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1226.2,0.983,0.5379,0.84519,0.9779,0.94884,0.96881,0.72682,1.074,0.5379,0.8225,0.000660045,0.000660045,0.000660045
43,1255.58,0.95464,0.53223,0.83677,0.98784,0.95013,0.97197,0.75336,0.9509,0.50038,0.81202,0.000649046,0.000649046,0.000649046
44,1284.95,0.94967,0.52714,0.83499,0.97161,0.9539,0.97451,0.74858,0.93414,0.51928,0.81283,0.000638047,0.000638047,0.000638047
45,1314.35,0.91714,0.51986,0.83465,0.97901,0.95494,0.9719,0.75876,0.90292,0.53294,0.81515,0.000627048,0.000627048,0.000627048
46,1343.69,0.92109,0.52586,0.83612,0.97675,0.95519,0.97317,0.74894,0.91345,0.52884,0.81358,0.000616049,0.000616049,0.000616049
47,1372.96,0.89202,0.5096,0.83043,0.97759,0.94953,0.96845,0.66461,1.29346,0.5608,0.84488,0.000605051,0.000605051,0.000605051
48,1402.31,0.91574,0.5175,0.83261,0.97837,0.94232,0.96885,0.70178,1.11848,0.55915,0.82404,0.000594052,0.000594052,0.000594052
49,1431.73,0.92302,0.5211,0.83427,0.98821,0.94743,0.97213,0.74187,0.99713,0.54258,0.81554,0.000583053,0.000583053,0.000583053
50,1460.98,0.91865,0.50771,0.83566,0.97911,0.9551,0.97258,0.76509,0.90207,0.49786,0.81089,0.000572054,0.000572054,0.000572054
51,1490.38,0.91868,0.49695,0.83382,0.97996,0.95589,0.97204,0.73794,1.00908,0.51055,0.81852,0.000561055,0.000561055,0.000561055
52,1519.76,0.89969,0.49093,0.83408,0.9788,0.94702,0.96868,0.72369,1.04973,0.51825,0.82068,0.000550056,0.000550056,0.000550056
53,1549.15,0.89511,0.48859,0.83198,0.98627,0.9481,0.97245,0.74022,1.01973,0.51689,0.81784,0.000539057,0.000539057,0.000539057
54,1578.44,0.88161,0.49014,0.83376,0.97349,0.95913,0.97352,0.7649,0.89788,0.49578,0.80903,0.000528058,0.000528058,0.000528058
55,1607.82,0.87324,0.48967,0.82963,0.97989,0.96617,0.97313,0.70862,1.12129,0.52624,0.82587,0.000517059,0.000517059,0.000517059
56,1637.18,0.88108,0.4925,0.82941,0.97182,0.95516,0.96913,0.75874,0.91437,0.49607,0.81094,0.00050606,0.00050606,0.00050606
57,1666.63,0.89047,0.49081,0.83531,0.97845,0.95303,0.9703,0.76392,0.91565,0.49785,0.80891,0.000495062,0.000495062,0.000495062
58,1695.93,0.87148,0.48525,0.82631,0.98019,0.95255,0.97188,0.7163,1.09927,0.52324,0.82176,0.000484063,0.000484063,0.000484063
59,1725.36,0.88086,0.4901,0.82871,0.98424,0.95198,0.97191,0.72573,1.0819,0.5194,0.82283,0.000473064,0.000473064,0.000473064
60,1754.75,0.87279,0.4851,0.82855,0.9886,0.95408,0.97138,0.75003,1.00441,0.50402,0.8159,0.000462065,0.000462065,0.000462065
61,1784.09,0.88254,0.48128,0.83367,0.98691,0.95227,0.9708,0.74937,0.96681,0.5055,0.81429,0.000451066,0.000451066,0.000451066
62,1813.56,0.86711,0.47161,0.82787,0.9854,0.96012,0.97376,0.76617,0.94523,0.48867,0.81191,0.000440067,0.000440067,0.000440067
63,1843.04,0.86899,0.47444,0.82855,0.98527,0.95231,0.97324,0.7674,0.8852,0.49237,0.81043,0.000429068,0.000429068,0.000429068
64,1872.59,0.86324,0.46961,0.83008,0.98635,0.95825,0.9746,0.76179,0.92844,0.4946,0.81009,0.000418069,0.000418069,0.000418069
65,1902.08,0.83764,0.4567,0.82531,0.97569,0.95588,0.97378,0.76557,0.91326,0.48452,0.8125,0.00040707,0.00040707,0.00040707
66,1931.61,0.84415,0.45964,0.82603,0.98861,0.95373,0.972,0.75828,0.94097,0.4875,0.80852,0.000396071,0.000396071,0.000396071
67,1961.17,0.84584,0.46407,0.82565,0.98698,0.95568,0.97429,0.76816,0.89098,0.49207,0.81085,0.000385073,0.000385073,0.000385073
68,1990.79,0.84127,0.45919,0.82275,0.98331,0.96366,0.97466,0.7561,0.96489,0.48311,0.81347,0.000374074,0.000374074,0.000374074
69,2020.24,0.8287,0.45414,0.82247,0.98127,0.95374,0.97387,0.74778,0.9933,0.48942,0.81349,0.000363075,0.000363075,0.000363075
70,2049.77,0.83662,0.4523,0.82144,0.9841,0.95657,0.9744,0.76178,0.93935,0.48246,0.81453,0.000352076,0.000352076,0.000352076
71,2079.13,0.84308,0.45142,0.82742,0.98288,0.96234,0.97574,0.75383,0.99581,0.48106,0.81556,0.000341077,0.000341077,0.000341077
72,2108.48,0.84665,0.45499,0.8263,0.98819,0.95661,0.97496,0.76183,0.94177,0.46941,0.81256,0.000330078,0.000330078,0.000330078
73,2137.82,0.82748,0.45152,0.82441,0.98808,0.96082,0.9776,0.7617,0.97944,0.47555,0.81339,0.000319079,0.000319079,0.000319079
74,2167.19,0.82184,0.44711,0.81972,0.9807,0.95794,0.97519,0.76087,0.96309,0.48704,0.81514,0.00030808,0.00030808,0.00030808
75,2196.58,0.80675,0.43561,0.82032,0.98079,0.95516,0.97337,0.73895,1.05996,0.49028,0.81915,0.000297081,0.000297081,0.000297081
76,2226.02,0.82,0.43763,0.82583,0.97909,0.95789,0.97646,0.77651,0.88735,0.46335,0.80821,0.000286083,0.000286083,0.000286083
77,2255.36,0.82026,0.43994,0.82247,0.97965,0.95732,0.97392,0.76914,0.94147,0.47407,0.8108,0.000275084,0.000275084,0.000275084
78,2284.77,0.80071,0.43449,0.81999,0.98812,0.95933,0.97465,0.77218,0.91641,0.47791,0.81182,0.000264085,0.000264085,0.000264085
79,2314.07,0.80456,0.42862,0.81741,0.98886,0.95978,0.97565,0.78348,0.88134,0.45953,0.80512,0.000253086,0.000253086,0.000253086
80,2343.43,0.7945,0.42313,0.81923,0.9847,0.95991,0.97536,0.7762,0.89421,0.46759,0.80782,0.000242087,0.000242087,0.000242087
81,2372.85,0.79571,0.42709,0.81938,0.98697,0.95376,0.97343,0.77645,0.89661,0.46895,0.80867,0.000231088,0.000231088,0.000231088
82,2402.32,0.79497,0.4257,0.82039,0.9801,0.96366,0.97605,0.77418,0.88724,0.46636,0.80702,0.000220089,0.000220089,0.000220089
83,2431.65,0.78966,0.41689,0.81958,0.98751,0.95423,0.97697,0.77122,0.92745,0.46943,0.80926,0.00020909,0.00020909,0.00020909
84,2461.1,0.79733,0.42228,0.82106,0.98646,0.9586,0.97776,0.78131,0.87312,0.45584,0.80526,0.000198091,0.000198091,0.000198091
85,2490.41,0.79786,0.41896,0.81939,0.9862,0.95646,0.97663,0.77576,0.9016,0.46225,0.80893,0.000187092,0.000187092,0.000187092
86,2519.85,0.78566,0.41871,0.81625,0.98176,0.96581,0.97647,0.75969,0.97883,0.46867,0.81318,0.000176094,0.000176094,0.000176094
87,2549.18,0.77928,0.41443,0.81918,0.98543,0.95373,0.97405,0.76529,0.93086,0.46754,0.81002,0.000165095,0.000165095,0.000165095
88,2578.47,0.78728,0.41439,0.81882,0.97926,0.96152,0.97501,0.76925,0.92232,0.4597,0.80848,0.000154096,0.000154096,0.000154096
89,2607.97,0.76509,0.41337,0.81476,0.98464,0.95792,0.97566,0.76675,0.93941,0.46817,0.81017,0.000143097,0.000143097,0.000143097
90,2637.34,0.76369,0.41097,0.81381,0.98442,0.95618,0.97465,0.76225,0.96628,0.47701,0.81294,0.000132098,0.000132098,0.000132098
91,2666.79,0.77024,0.40752,0.81538,0.98264,0.96483,0.97464,0.7621,0.96204,0.46401,0.81276,0.000121099,0.000121099,0.000121099
92,2696.13,0.77244,0.40678,0.81961,0.98331,0.96277,0.97441,0.77002,0.94747,0.4605,0.8119,0.0001101,0.0001101,0.0001101
93,2725.51,0.76845,0.4077,0.81415,0.97769,0.96776,0.97576,0.77418,0.91771,0.4535,0.81051,9.91012e-05,9.91012e-05,9.91012e-05
94,2754.82,0.74654,0.39691,0.81714,0.98115,0.96355,0.97492,0.77256,0.92251,0.4513,0.81018,8.81023e-05,8.81023e-05,8.81023e-05
95,2784.31,0.75989,0.40062,0.8153,0.98565,0.96076,0.97718,0.77366,0.92473,0.45794,0.81053,7.71034e-05,7.71034e-05,7.71034e-05
96,2813.62,0.75411,0.39782,0.81356,0.97888,0.96529,0.9752,0.77305,0.92314,0.45331,0.81107,6.61045e-05,6.61045e-05,6.61045e-05
97,2843.08,0.74016,0.39146,0.81448,0.98105,0.96114,0.97479,0.76993,0.93728,0.45784,0.81144,5.51056e-05,5.51056e-05,5.51056e-05
98,2872.42,0.74221,0.39112,0.81196,0.98368,0.96037,0.97485,0.77054,0.91491,0.44738,0.80948,4.41067e-05,4.41067e-05,4.41067e-05
99,2901.81,0.7358,0.38847,0.8096,0.98114,0.96326,0.97498,0.77475,0.90562,0.4499,0.8084,3.31078e-05,3.31078e-05,3.31078e-05
100,2931.26,0.74877,0.39318,0.81435,0.98115,0.96187,0.9752,0.76992,0.92511,0.45513,0.8105,2.21089e-05,2.21089e-05,2.21089e-05
