epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1814.85,1.05956,0.66637,0.88756,0.97496,0.92473,0.96157,0.73793,1.00398,0.61166,0.83833,0.007327,0.007327,0.007327
29,1880.3,1.06293,0.68851,0.88725,0.9771,0.93097,0.96092,0.75119,0.95224,0.56194,0.83039,0.007228,0.007228,0.007228
30,1945.61,1.04959,0.66033,0.8876,0.94874,0.92863,0.9607,0.73782,1.01804,0.59659,0.83674,0.007129,0.007129,0.007129
31,2010.99,1.02009,0.6333,0.87533,0.96955,0.92564,0.95947,0.76554,0.90778,0.54153,0.82647,0.00703,0.00703,0.00703
32,2076.65,1.05544,0.66302,0.88179,0.97696,0.93656,0.96352,0.70343,1.09889,0.62017,0.84804,0.006931,0.006931,0.006931
33,2142.11,1.03746,0.62159,0.88264,0.96855,0.91252,0.95174,0.74436,0.96783,0.63263,0.83536,0.006832,0.006832,0.006832
34,2207.48,1.04117,0.63742,0.88609,0.97006,0.9276,0.96045,0.73546,1.0136,0.56083,0.83899,0.006733,0.006733,0.006733
35,2272.83,1.01509,0.61436,0.87594,0.96663,0.93301,0.95559,0.7435,0.98302,0.58533,0.83274,0.006634,0.006634,0.006634
36,2338.16,1.01454,0.63316,0.8788,0.9816,0.92682,0.96631,0.7104,1.17508,0.61766,0.86091,0.006535,0.006535,0.006535
37,2403.38,1.03246,0.62473,0.87596,0.97715,0.95172,0.9697,0.75417,0.97006,0.55765,0.83357,0.006436,0.006436,0.006436
38,2468.83,1.01517,0.61714,0.87622,0.98014,0.94303,0.96703,0.76435,0.93558,0.53821,0.82901,0.006337,0.006337,0.006337
39,2534.16,0.99931,0.6098,0.87287,0.98117,0.93171,0.96764,0.76508,0.95524,0.59953,0.82976,0.006238,0.006238,0.006238
40,2599.78,1.00417,0.61906,0.87608,0.98254,0.93096,0.96388,0.75995,0.94841,0.54177,0.83187,0.006139,0.006139,0.006139
41,2665.09,1.01615,0.625,0.87661,0.97174,0.92989,0.96207,0.76152,0.94734,0.56748,0.82942,0.00604,0.00604,0.00604
42,2730.45,0.9867,0.59538,0.87391,0.97111,0.93115,0.96076,0.76067,0.97348,0.5721,0.83386,0.005941,0.005941,0.005941
43,2796.01,0.99558,0.59423,0.86792,0.98626,0.93742,0.96571,0.75537,0.9655,0.54412,0.83161,0.005842,0.005842,0.005842
44,2861.43,1.00388,0.60377,0.87389,0.95006,0.9329,0.96381,0.77069,0.91606,0.57929,0.8238,0.005743,0.005743,0.005743
45,2926.97,0.99764,0.58832,0.87158,0.98538,0.94414,0.97102,0.75904,0.992,0.53089,0.83355,0.005644,0.005644,0.005644
46,2992.37,0.99955,0.57431,0.87419,0.98386,0.93048,0.96417,0.76867,0.92735,0.53566,0.82612,0.005545,0.005545,0.005545
47,3057.68,0.97199,0.56162,0.87163,0.98065,0.93522,0.96754,0.76247,0.94358,0.53004,0.82919,0.005446,0.005446,0.005446
48,3123.08,0.9639,0.57237,0.86619,0.9841,0.94155,0.96879,0.76219,0.94908,0.51321,0.82792,0.005347,0.005347,0.005347
49,3188.44,0.99126,0.58579,0.86872,0.97677,0.94546,0.968,0.76233,0.94462,0.5277,0.8292,0.005248,0.005248,0.005248
50,3253.9,0.97153,0.56559,0.86761,0.98565,0.94197,0.96869,0.75603,0.94628,0.53707,0.82771,0.005149,0.005149,0.005149
51,3319.12,0.9635,0.57016,0.86503,0.97739,0.94887,0.97091,0.7691,0.93094,0.51175,0.82525,0.00505,0.00505,0.00505
52,3384.52,0.95799,0.55297,0.86571,0.96586,0.93995,0.9633,0.76086,0.9594,0.56898,0.83087,0.004951,0.004951,0.004951
53,3449.94,0.96437,0.57298,0.86579,0.98682,0.94371,0.96658,0.76567,0.94345,0.5228,0.82947,0.004852,0.004852,0.004852
54,3515.3,0.96693,0.57284,0.86676,0.97807,0.94177,0.96522,0.75966,0.96432,0.56196,0.83182,0.004753,0.004753,0.004753
55,3580.53,0.95255,0.54802,0.86212,0.97839,0.94707,0.96962,0.75594,0.95774,0.51383,0.83209,0.004654,0.004654,0.004654
56,3645.93,0.94261,0.54325,0.86179,0.98365,0.94605,0.96807,0.76389,0.93583,0.51,0.82459,0.004555,0.004555,0.004555
57,3711.21,0.93186,0.53454,0.86156,0.97924,0.94436,0.96699,0.77761,0.90352,0.5064,0.82506,0.004456,0.004456,0.004456
58,3776.78,0.93585,0.53477,0.86339,0.97748,0.94794,0.97079,0.78169,0.86897,0.4994,0.8186,0.004357,0.004357,0.004357
59,3842.35,0.94567,0.53594,0.86073,0.97024,0.93403,0.96875,0.7579,0.95446,0.55977,0.82775,0.004258,0.004258,0.004258
60,3907.64,0.95395,0.54622,0.86211,0.98817,0.93703,0.96872,0.76517,0.91314,0.51011,0.82275,0.004159,0.004159,0.004159
61,3973.22,0.93866,0.53204,0.86008,0.97754,0.94844,0.97069,0.77988,0.90602,0.50432,0.82531,0.00406,0.00406,0.00406
62,4038.72,0.9238,0.52003,0.85903,0.97066,0.93786,0.96508,0.76959,0.92417,0.53446,0.82397,0.003961,0.003961,0.003961
63,4104.2,0.91822,0.51531,0.85338,0.9663,0.94236,0.96668,0.76623,0.93433,0.51623,0.82339,0.003862,0.003862,0.003862
64,4169.7,0.91305,0.51506,0.85443,0.9851,0.94453,0.96982,0.7585,0.94631,0.5107,0.82776,0.003763,0.003763,0.003763
65,4235.14,0.93661,0.52422,0.85982,0.98702,0.94696,0.97052,0.76274,0.96471,0.51264,0.82974,0.003664,0.003664,0.003664
66,4300.55,0.92627,0.51581,0.85556,0.98891,0.95052,0.97267,0.78435,0.89881,0.52146,0.82151,0.003565,0.003565,0.003565
67,4366.28,0.92428,0.52452,0.85763,0.99003,0.94417,0.97039,0.76421,0.94953,0.52928,0.82873,0.003466,0.003466,0.003466
68,4431.65,0.90431,0.51366,0.85633,0.98352,0.94946,0.97245,0.77795,0.91237,0.51101,0.82365,0.003367,0.003367,0.003367
69,4496.92,0.91107,0.51911,0.85153,0.97383,0.95098,0.9699,0.75267,1.00319,0.56388,0.83443,0.003268,0.003268,0.003268
70,4562.38,0.90893,0.51311,0.85368,0.98502,0.95179,0.97104,0.7795,0.91922,0.52792,0.82282,0.003169,0.003169,0.003169
71,4628.02,0.88167,0.51321,0.85128,0.96693,0.94976,0.96984,0.78762,0.87515,0.53442,0.81841,0.00307,0.00307,0.00307
72,4693.61,0.89518,0.51329,0.8496,0.98228,0.95034,0.97106,0.7849,0.91265,0.52656,0.82199,0.002971,0.002971,0.002971
73,4758.94,0.88992,0.50123,0.84767,0.98624,0.94313,0.97095,0.77658,0.92413,0.52898,0.82073,0.002872,0.002872,0.002872
74,4824.32,0.90448,0.5151,0.84537,0.98717,0.9495,0.97237,0.77806,0.90762,0.51038,0.81939,0.002773,0.002773,0.002773
75,4889.75,0.90243,0.51819,0.85106,0.97694,0.9491,0.97272,0.77678,0.93742,0.54177,0.82381,0.002674,0.002674,0.002674
76,4955.14,0.8846,0.49843,0.8449,0.98803,0.95685,0.97352,0.78687,0.89868,0.50774,0.81911,0.002575,0.002575,0.002575
77,5020.59,0.87754,0.49396,0.84511,0.98841,0.94313,0.96963,0.77566,0.92648,0.51847,0.82316,0.002476,0.002476,0.002476
78,5086.03,0.88191,0.48583,0.84807,0.97817,0.95559,0.97408,0.78742,0.87639,0.50661,0.81613,0.002377,0.002377,0.002377
79,5151.71,0.86483,0.48631,0.84655,0.98404,0.9469,0.97239,0.77923,0.92905,0.51446,0.82064,0.002278,0.002278,0.002278
80,5217.18,0.86217,0.48196,0.84179,0.98724,0.95181,0.97336,0.77335,0.92065,0.49103,0.81919,0.002179,0.002179,0.002179
81,5282.66,0.855,0.47788,0.83922,0.9777,0.95272,0.97526,0.78339,0.90736,0.49419,0.81829,0.00208,0.00208,0.00208
82,5348.08,0.85801,0.48195,0.84002,0.9826,0.959,0.97516,0.7809,0.92214,0.49727,0.82029,0.001981,0.001981,0.001981
83,5413.53,0.85448,0.47833,0.83866,0.98643,0.95793,0.97658,0.78634,0.88711,0.47732,0.81547,0.001882,0.001882,0.001882
84,5478.88,0.85746,0.47251,0.84048,0.98272,0.94474,0.97591,0.78521,0.8758,0.50968,0.81468,0.001783,0.001783,0.001783
85,5544.24,0.84091,0.47,0.8364,0.98523,0.9608,0.97735,0.78999,0.8774,0.47582,0.8162,0.001684,0.001684,0.001684
86,5609.84,0.83623,0.46021,0.83663,0.98889,0.95079,0.97277,0.78504,0.88507,0.48877,0.81527,0.001585,0.001585,0.001585
87,5675.28,0.82675,0.46012,0.83445,0.98696,0.95509,0.97561,0.78623,0.87876,0.48743,0.81516,0.001486,0.001486,0.001486
88,5740.85,0.82094,0.45067,0.83637,0.98474,0.95581,0.97299,0.77605,0.88669,0.47887,0.81582,0.001387,0.001387,0.001387
89,5806.42,0.82151,0.44471,0.83316,0.98033,0.95586,0.97348,0.78727,0.87939,0.48095,0.81416,0.001288,0.001288,0.001288
90,5871.87,0.81441,0.44183,0.83367,0.99356,0.95341,0.97475,0.78817,0.8682,0.47936,0.81277,0.001189,0.001189,0.001189
91,5938.45,0.81818,0.45041,0.83355,0.98169,0.96096,0.97491,0.78429,0.88135,0.47315,0.81515,0.00109,0.00109,0.00109
92,6003.88,0.80286,0.43965,0.8312,0.98819,0.95629,0.97742,0.78854,0.88642,0.46862,0.81655,0.000991,0.000991,0.000991
93,6069.38,0.80581,0.43857,0.83204,0.98605,0.95649,0.97579,0.78794,0.88184,0.46865,0.81451,0.000892,0.000892,0.000892
94,6134.68,0.80275,0.43739,0.83073,0.98109,0.9612,0.97505,0.78839,0.8674,0.4653,0.8132,0.000793,0.000793,0.000793
95,6200.17,0.79515,0.43119,0.83001,0.99036,0.95866,0.9773,0.78933,0.88271,0.45501,0.81532,0.000694,0.000694,0.000694
96,6265.61,0.78237,0.41964,0.8309,0.98702,0.96021,0.97611,0.78796,0.86421,0.45399,0.81371,0.000595,0.000595,0.000595
97,6331.14,0.77336,0.4148,0.82546,0.98846,0.95856,0.97628,0.78883,0.87492,0.45397,0.81417,0.000496,0.000496,0.000496
98,6396.54,0.78275,0.41527,0.82955,0.99,0.95771,0.97628,0.79258,0.87221,0.45282,0.81379,0.000397,0.000397,0.000397
99,6462.17,0.76166,0.4074,0.82692,0.99112,0.95606,0.97645,0.79076,0.86999,0.44733,0.81395,0.000298,0.000298,0.000298
100,6527.64,0.76784,0.40852,0.82922,0.99103,0.95749,0.97775,0.79285,0.86335,0.44696,0.81242,0.000199,0.000199,0.000199
