epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2606.21,0.8908,0.47411,0.8267,0.98219,0.95979,0.97634,0.76703,0.91076,0.48198,0.81413,0.000660045,0.000660045,0.000660045
43,2668.73,0.89016,0.47394,0.82192,0.98985,0.95009,0.97385,0.76036,0.92159,0.48371,0.81271,0.000649046,0.000649046,0.000649046
44,2731.17,0.89837,0.4738,0.82347,0.99419,0.95538,0.97852,0.76817,0.91027,0.4802,0.81142,0.000638047,0.000638047,0.000638047
45,2794.24,0.86428,0.46473,0.81791,0.99218,0.95832,0.9782,0.76294,0.91662,0.47867,0.81633,0.000627048,0.000627048,0.000627048
46,2856.71,0.85769,0.45676,0.82069,0.99344,0.95464,0.97659,0.77182,0.87978,0.4788,0.80979,0.000616049,0.000616049,0.000616049
47,2919.18,0.85927,0.46241,0.81981,0.99004,0.95551,0.97631,0.77305,0.88015,0.47667,0.81015,0.000605051,0.000605051,0.000605051
48,2981.71,0.88502,0.46267,0.82024,0.98598,0.95845,0.97551,0.77095,0.87817,0.46185,0.80918,0.000594052,0.000594052,0.000594052
49,3044.28,0.88377,0.44991,0.81951,0.98828,0.95737,0.97607,0.78035,0.8535,0.46621,0.80761,0.000583053,0.000583053,0.000583053
50,3106.95,0.86497,0.44989,0.82114,0.9864,0.95921,0.97667,0.74182,1.00077,0.50033,0.81921,0.000572054,0.000572054,0.000572054
51,3169.49,0.86735,0.45413,0.81779,0.99184,0.95904,0.97657,0.77483,0.87314,0.46694,0.80947,0.000561055,0.000561055,0.000561055
52,3231.88,0.85062,0.44557,0.8182,0.99014,0.96069,0.97928,0.78004,0.86536,0.45099,0.81054,0.000550056,0.000550056,0.000550056
53,3294.65,0.85212,0.44398,0.81958,0.99003,0.96247,0.97813,0.7899,0.85086,0.45406,0.80916,0.000539057,0.000539057,0.000539057
54,3357.44,0.8342,0.43685,0.81457,0.98603,0.9612,0.97866,0.78096,0.85089,0.44381,0.80793,0.000528058,0.000528058,0.000528058
55,3420,0.83408,0.4421,0.81531,0.98734,0.9564,0.97716,0.76627,0.91413,0.46712,0.81209,0.000517059,0.000517059,0.000517059
56,3482.76,0.82834,0.44151,0.81161,0.99136,0.95843,0.97744,0.76132,0.94148,0.4598,0.81474,0.00050606,0.00050606,0.00050606
