epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2286.47,1.04523,0.6116,0.8639,0.97494,0.93109,0.95986,0.72886,0.98883,0.5653,0.8296,0.005743,0.005743,0.005743
45,2338.76,1.0013,0.58148,0.8648,0.9584,0.93663,0.95708,0.73847,0.95606,0.58268,0.82991,0.005644,0.005644,0.005644
46,2390.78,0.98216,0.58158,0.85611,0.97595,0.9204,0.95841,0.76185,0.89576,0.55817,0.82348,0.005545,0.005545,0.005545
47,2443,0.99412,0.58729,0.85877,0.93475,0.88518,0.92409,0.70179,1.04026,0.71695,0.83635,0.005446,0.005446,0.005446
48,2495.22,0.99126,0.57515,0.85461,0.96412,0.92325,0.95577,0.74678,0.95292,0.56574,0.82763,0.005347,0.005347,0.005347
49,2547.39,1.00939,0.56927,0.8543,0.97061,0.93609,0.96327,0.73268,0.97617,0.55471,0.83112,0.005248,0.005248,0.005248
50,2599.65,0.9983,0.56245,0.86145,0.96441,0.93511,0.95617,0.74495,0.94623,0.53512,0.82498,0.005149,0.005149,0.005149
51,2651.91,1.01509,0.56188,0.86103,0.97304,0.92957,0.96453,0.73368,1.00148,0.54861,0.82764,0.00505,0.00505,0.00505
52,2704.25,0.97305,0.56836,0.85086,0.95701,0.90508,0.95197,0.6807,1.15898,0.62088,0.842,0.004951,0.004951,0.004951
53,2756.4,1.00248,0.57364,0.85345,0.97713,0.95306,0.97004,0.7708,0.90536,0.52119,0.82027,0.004852,0.004852,0.004852
54,2808.72,0.96576,0.54679,0.85522,0.97392,0.94784,0.96577,0.63418,1.44803,0.59651,0.87517,0.004753,0.004753,0.004753
55,2860.92,0.98398,0.5533,0.85517,0.95695,0.94979,0.96021,0.7411,0.93366,0.538,0.82503,0.004654,0.004654,0.004654
56,2913.11,0.94719,0.53321,0.85021,0.96493,0.95096,0.96826,0.76783,0.90422,0.50064,0.81871,0.004555,0.004555,0.004555
57,2965.32,0.95707,0.5295,0.8539,0.97266,0.93704,0.96147,0.73976,0.98593,0.5356,0.82402,0.004456,0.004456,0.004456
58,3017.59,0.95702,0.54989,0.84626,0.97032,0.93135,0.95966,0.73889,0.95261,0.56631,0.827,0.004357,0.004357,0.004357
59,3069.65,0.95463,0.55038,0.84566,0.984,0.937,0.96782,0.76543,0.90903,0.49783,0.81773,0.004258,0.004258,0.004258
60,3121.67,0.96715,0.54797,0.85558,0.96382,0.94908,0.96577,0.73461,0.99375,0.52482,0.82856,0.004159,0.004159,0.004159
61,3173.89,0.96782,0.53496,0.85907,0.97868,0.93251,0.95356,0.69647,1.13641,0.57436,0.83963,0.00406,0.00406,0.00406
62,3226.02,0.97827,0.56983,0.85521,0.97574,0.93488,0.96496,0.74511,0.95333,0.53159,0.82116,0.003961,0.003961,0.003961
63,3278.18,0.94636,0.54473,0.8443,0.98215,0.94715,0.96684,0.71322,1.09999,0.51964,0.83154,0.003862,0.003862,0.003862
64,3330.35,0.94513,0.51998,0.8531,0.97089,0.94816,0.9629,0.7334,0.98381,0.5324,0.82465,0.003763,0.003763,0.003763
65,3382.54,0.92519,0.50167,0.84683,0.97678,0.94502,0.96995,0.71113,1.11036,0.53096,0.83637,0.003664,0.003664,0.003664
66,3434.71,0.92426,0.50474,0.8506,0.98334,0.94579,0.96898,0.68657,1.20352,0.53324,0.84319,0.003565,0.003565,0.003565
67,3486.83,0.93277,0.51651,0.84366,0.98212,0.9519,0.96946,0.76748,0.92666,0.50285,0.82457,0.003466,0.003466,0.003466
68,3539,0.9211,0.50518,0.84576,0.97457,0.95374,0.96735,0.76537,0.88864,0.48699,0.81815,0.003367,0.003367,0.003367
69,3591.08,0.91106,0.50523,0.84358,0.95225,0.94678,0.96439,0.74413,0.92734,0.51853,0.8208,0.003268,0.003268,0.003268
70,3643.41,0.92704,0.50198,0.84396,0.98109,0.95504,0.97211,0.73736,1.08813,0.50044,0.83251,0.003169,0.003169,0.003169
