epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6404.13,0.86703,0.47415,0.81995,0.98679,0.97072,0.98219,0.78557,0.84233,0.45356,0.8065,0.000660045,0.000660045,0.000660045
43,6556.63,0.86368,0.46536,0.81944,0.99438,0.96044,0.98197,0.78908,0.86254,0.44483,0.8106,0.000649046,0.000649046,0.000649046
44,6709.12,0.86198,0.46116,0.82087,0.98916,0.96889,0.98051,0.78252,0.88928,0.45569,0.81227,0.000638047,0.000638047,0.000638047
45,6861.82,0.84364,0.45395,0.81878,0.99256,0.96507,0.97987,0.777,0.87806,0.45682,0.81226,0.000627048,0.000627048,0.000627048
46,7014.46,0.83596,0.45018,0.814,0.98872,0.97141,0.98258,0.79187,0.83452,0.43999,0.80955,0.000616049,0.000616049,0.000616049
47,7167.16,0.83393,0.44562,0.81496,0.99258,0.96838,0.98026,0.77102,0.90206,0.46893,0.81417,0.000605051,0.000605051,0.000605051
48,7319.82,0.82607,0.44005,0.81747,0.98665,0.97372,0.98123,0.7923,0.84661,0.4397,0.80669,0.000594052,0.000594052,0.000594052
49,7472.53,0.81613,0.43402,0.8154,0.99335,0.97287,0.98472,0.79195,0.82806,0.4275,0.80451,0.000583053,0.000583053,0.000583053
50,7625.24,0.82215,0.44323,0.81586,0.99198,0.96765,0.98245,0.78692,0.87553,0.43723,0.8099,0.000572054,0.000572054,0.000572054
51,7777.86,0.8207,0.44477,0.81526,0.98704,0.9684,0.98024,0.78501,0.86579,0.4435,0.8107,0.000561055,0.000561055,0.000561055
52,7930.54,0.82643,0.42948,0.81412,0.98767,0.97175,0.98192,0.79541,0.82531,0.41658,0.80772,0.000550056,0.000550056,0.000550056
53,8083.1,0.8262,0.43844,0.81371,0.98919,0.97132,0.98332,0.79573,0.83787,0.42635,0.80708,0.000539057,0.000539057,0.000539057
54,8235.87,0.8111,0.42824,0.81386,0.99359,0.96593,0.98256,0.79101,0.84661,0.44022,0.80931,0.000528058,0.000528058,0.000528058
55,8388.43,0.81588,0.42752,0.81487,0.99254,0.97234,0.98214,0.79037,0.83327,0.42983,0.80876,0.000517059,0.000517059,0.000517059
56,8540.89,0.79992,0.41955,0.81053,0.992,0.97044,0.98287,0.8067,0.81145,0.41735,0.80725,0.00050606,0.00050606,0.00050606
57,8693.76,0.81303,0.42271,0.81164,0.9944,0.96578,0.98309,0.79567,0.85356,0.42498,0.81099,0.000495062,0.000495062,0.000495062
58,8846.2,0.79837,0.417,0.81327,0.9889,0.96533,0.97903,0.79582,0.82412,0.42294,0.80719,0.000484063,0.000484063,0.000484063
59,8998.84,0.80176,0.41657,0.81238,0.98915,0.96663,0.98061,0.79275,0.85074,0.44369,0.80956,0.000473064,0.000473064,0.000473064
60,9151.27,0.79981,0.41964,0.81163,0.98989,0.97039,0.98155,0.79275,0.83698,0.42527,0.80902,0.000462065,0.000462065,0.000462065
61,9303.85,0.77231,0.40654,0.80878,0.99112,0.97222,0.98344,0.80223,0.81538,0.40251,0.806,0.000451066,0.000451066,0.000451066
62,9456.23,0.76321,0.40058,0.80751,0.9952,0.96987,0.98341,0.80404,0.80111,0.41274,0.80412,0.000440067,0.000440067,0.000440067
63,9608.8,0.77554,0.40171,0.81156,0.99306,0.97016,0.98366,0.79857,0.82526,0.41742,0.80474,0.000429068,0.000429068,0.000429068
64,9761.22,0.77902,0.41349,0.80658,0.99157,0.9695,0.98359,0.79558,0.82029,0.428,0.80538,0.000418069,0.000418069,0.000418069
65,9913.79,0.78356,0.41226,0.81026,0.99378,0.97165,0.98323,0.80128,0.82843,0.42105,0.80715,0.00040707,0.00040707,0.00040707
66,10066.5,0.78094,0.406,0.80793,0.99167,0.9731,0.98486,0.81214,0.81694,0.40772,0.806,0.000396071,0.000396071,0.000396071
67,10219.6,0.76717,0.38947,0.81128,0.99493,0.97091,0.9845,0.80283,0.80584,0.41294,0.8058,0.000385073,0.000385073,0.000385073
68,10372.2,0.7562,0.38928,0.80816,0.9964,0.96826,0.98332,0.78467,0.88193,0.42754,0.80888,0.000374074,0.000374074,0.000374074
69,10524.8,0.75604,0.39768,0.81039,0.99333,0.97366,0.98625,0.80229,0.83755,0.39532,0.80749,0.000363075,0.000363075,0.000363075
70,10677.1,0.7452,0.3898,0.80746,0.99681,0.97193,0.98429,0.79826,0.8456,0.41168,0.80933,0.000352076,0.000352076,0.000352076
71,10829.6,0.74947,0.38541,0.80902,0.99648,0.9741,0.98521,0.80381,0.80524,0.39738,0.80656,0.000341077,0.000341077,0.000341077
72,10982.2,0.73942,0.38248,0.80502,0.99459,0.97173,0.98374,0.80662,0.82986,0.40444,0.80572,0.000330078,0.000330078,0.000330078
73,11134.7,0.74169,0.3794,0.80453,0.99563,0.97064,0.9843,0.79499,0.84196,0.41303,0.80724,0.000319079,0.000319079,0.000319079
